Bairro,Numero de quartos,Metros quadrados,Vagas de Garagem,Numero de Banheiros,Preço
"Londrina, Residencial Quadra Norte",3,136m²,2,2,R$ 550.000
"Londrina, Centro",3,168m²,2,1,R$ 600.000
"Arapongas, Parque Veneza",2,77m²,2,2,R$ 640.000
"Londrina, Gleba Fazenda Palhano",3,80m²,2,1,R$ 625.000
"Londrina, Centro",3,120m²,1,3,R$ 550.000
"Londrina, Centro",3,71m²,1,2,R$ 500.000
"Londrina, Colúmbia",2,100m²,1,3,R$ 450.000
"Londrina, Parque Jamaica",2,60m²,1,1,R$ 430.000
"Londrina, Gleba Fazenda Palhano",3,68m²,1,2,R$ 420.000
"Londrina, Gleba Fazenda Palhano",1,52m²,1,2,R$ 520.000
"Londrina, Centro",3,96m²,1,2,R$ 500.000
"Londrina, Gleba Fazenda Palhano",2,62m²,1,2,R$ 610.000
"Londrina, Ouro Verde",3,230m²,2,4,R$ 580.000
"Londrina, Centro",2,507m²,1,1,R$ 650.000
"Londrina, Centro",3,111m²,1,2,R$ 410.000
"Londrina, Terra Bonita",2,62m²,2,2,R$ 650.000
"Londrina, Gleba Fazenda Palhano",3,68m²,1,2,R$ 420.000
"Arapongas, Jardim Panorama",3,171m²,2,2,R$ 600.000
"Londrina, Gávea",3,88m²,2,2,R$ 435.000
"Arapongas, Jardim Santa Alice",3,177m²,2,2,R$ 470.000
"Londrina, Parque Jamaica",3,120m²,1,2,R$ 600.000
"Londrina, Aurora",2,74m²,1,2,R$ 615.000
"Londrina, Andes",1,86m²,2,2,R$ 415.000
"Londrina, Lindóia",2,150m²,2,2,R$ 455.000
"Londrina, Centro",3,90m²,2,4,R$ 600.000
"Londrina, Vila Brasil",3,66m²,1,2,R$ 410.000
"Londrina, Gleba Fazenda Palhano",2,67m²,1,2,R$ 525.000
"Londrina, Santa Mônica",3,140m²,3,3,R$ 490.000
"Londrina, Gleba Fazenda Palhano",2,64m²,1,1,R$ 470.000
"Londrina, Jardim Sabará",3,90m²,2,2,R$ 595.000
"Londrina, Gleba Fazenda Palhano",2,62m²,1,2,R$ 650.000
"Londrina, Vila Larsen 1",2,56m²,1,2,R$ 415.000
"Londrina, Jardim Shangri-la A",2,67m²,1,2,R$ 580.000
"Londrina, Vitória",3,69m²,1,2,R$ 510.000
"Arapongas, Jardim Panorama",3,112m²,2,2,R$ 480.000
"Londrina, Residencial Verona",3,85m²,2,2,R$ 410.000
"Londrina, Centro",3,74m²,1,1,R$ 580.000
"Londrina, Gleba Fazenda Palhano",3,68m²,1,1,R$ 520.000
"Londrina, Gleba Fazenda Palhano",1,52m²,1,2,R$ 597.400
"Londrina, Vila Larsen 1",1,59m²,1,2,R$ 535.000
"Cambé, Jardim Vila Rica",3,176m²,4,3,R$ 600.000
"Arapongas, Jardim Panorama",3,173m²,2,2,R$ 520.000
"Londrina, Cafezal",3,98m²,4,1,R$ 420.000
"Londrina, São Pedro",2,140m²,4,1,R$ 625.000
"Londrina, Gleba Fazenda Palhano",2,54m²,2,1,R$ 420.000
"Londrina, Armindo Guazzi",2,103m²,1,2,R$ 450.000
"Londrina, Leonor",3,215m²,2,3,R$ 590.000
"Londrina, Jardim dos Estados",4,328m²,2,2,R$ 410.000
"Londrina, Gleba Fazenda Palhano",3,68m²,1,2,R$ 440.000
"Londrina, Jardim América",3,320m²,5+,2,R$ 600.000
"Londrina, Campo Belo",4,187m²,1,3,R$ 480.000
"Londrina, Centro",3,94m²,1,3,R$ 550.000
"Londrina, Centro",3,94m²,1,2,R$ 550.000
"Londrina, Centro",3,90m²,1,2,R$ 560.000
"Londrina, Centro",3,158m²,4,1,R$ 599.700
"Londrina, Campo Belo",3,187m²,3,2,R$ 480.000
"Londrina, Colúmbia",3,121m²,1,3,R$ 460.000
"Londrina, Residencial Abussafe",3,114m²,2,1,R$ 450.000
"Londrina, Sabará I",3,130m²,3,1,R$ 460.000
"Londrina, Residencial Quadra Norte",3,197m²,2,3,R$ 520.000
"Londrina, Jardim Monte Sinai",3,137m²,4,3,R$ 580.000
"Londrina, Centro",3,92m²,1,1,R$ 448.000
"Arapongas, Jardim Europa",2,137m²,2,2,R$ 520.000
"Londrina, Gleba Fazenda Palhano",3,68m²,1,2,R$ 480.000
Ibiporã,3,189m²,5+,4,R$ 495.000
Ibiporã,3,201m²,3,3,R$ 550.000
"Londrina, Jardim das Américas",3,90m²,1,2,R$ 520.000
"Londrina, Conjunto Residencial Ilha Bela",3,70m²,2,2,R$ 419.000
"Londrina, Ernani Moura Lima",3,115m²,4,3,R$ 420.000
"Londrina, Industrial",4,150m²,3,2,R$ 500.000
"Londrina, Jardim do Leste",3,201m²,1,1,R$ 420.000
"Londrina, Ideal",3,275m²,1,1,R$ 550.000
"Londrina, Aeroporto",4,195m²,4,3,R$ 495.000
"Londrina, Campo Belo",3,163m²,3,2,R$ 480.000
Ibiporã,2,89m²,2,2,R$ 650.000
Ibiporã,3,157m²,2,3,R$ 450.000
Ibiporã,3,120m²,2,1,R$ 530.000
"Londrina, Antares",3,180m²,4,2,R$ 650.000
"Londrina, Shangri-lá",3,107m²,3,3,R$ 460.000
"Londrina, Gleba Fazenda Palhano",3,96m²,2,2,R$ 650.000
"Londrina, Terra Bonita",2,62m²,2,2,R$ 580.000
"Londrina, Gleba Fazenda Palhano",3,69m²,1,2,R$ 570.000
Ibiporã,3,210m²,3,2,R$ 450.000
Ibiporã,3,152m²,2,1,R$ 550.000
"Londrina, Residencial Abussafe",3,84m²,1,2,R$ 440.000
"Londrina, Centro",3,92m²,2,2,R$ 435.000
"Londrina, Gleba Fazenda Palhano",3,69m²,2,2,R$ 500.000
"Londrina, Jardim Viena",3,147m²,5+,2,R$ 410.000
"Londrina, Operária",5+,200m²,4,3,R$ 460.000
"Londrina, Vila Siam",2,71m²,1,2,R$ 630.000
"Londrina, Residencial Verona",3,85m²,2,2,R$ 410.000
"Londrina, Jardim do Leste",3,180m²,4,3,R$ 500.000
"Londrina, Jardim Palermo",3,120m²,2,1,R$ 420.000
"Londrina, Portal de Versalhes 1",3,120m²,2,3,R$ 550.000
"Londrina, Vitória",3,69m²,1,2,R$ 490.000
"Londrina, Vale dos Tucanos",3,77m²,1,2,R$ 500.000
"Londrina, Parque Jamaica",3,71m²,1,2,R$ 560.000
"Londrina, Jardim Prefeito Milton Menezes",3,250m²,2,2,R$ 590.000
"Londrina, Centro",3,90m²,1,3,R$ 525.000
"Londrina, Campo Belo",3,180m²,3,2,R$ 585.000
"Londrina, Aurora",3,71m²,1,2,R$ 410.000
"Londrina, Lindóia",2,197m²,2,2,R$ 450.000
"Londrina, Residencial José Lázaro Gouvea",2,70m²,1,2,R$ 560.000
"Londrina, Jardim Monte Sinai",3,137m²,5+,3,R$ 570.000
"Londrina, Vila Brasil",3,65m²,1,2,R$ 434.600
"Londrina, Jardim América",3,130m²,2,3,R$ 649.900
"Londrina, Gleba Fazenda Palhano",3,75m²,1,2,R$ 570.000
"Londrina, Gleba Fazenda Palhano",3,79m²,1,2,R$ 530.000
"Londrina, Gleba Fazenda Palhano",3,75m²,1,1,R$ 590.000
"Londrina, Colúmbia",2,90m²,1,3,R$ 450.000
"Londrina, Vila Siam",3,75m²,1,2,R$ 500.000
"Londrina, Gleba Fazenda Palhano",2,62m²,1,2,R$ 650.000
"Londrina, Jardim Monte Sinai",3,137m²,4,3,R$ 580.000
"Londrina, Antares",3,82m²,1,2,R$ 650.000
"Londrina, Santa Rosa",2,69m²,1,2,R$ 595.000
"Londrina, Sabará I",3,155m²,2,2,R$ 510.000
"Cambé, Jardim Ecoville I",3,90m²,2,2,R$ 540.000
"Londrina, Conjunto Habitacional Maria Cecília Serrano de Oliveira",3,120m²,2,3,R$ 490.000
"Londrina, Operária",4,180m²,4,4,R$ 475.000
"Londrina, Terra Bonita",2,62m²,1,2,R$ 620.000
"Londrina, Santa Rita 3",3,167m²,2,3,R$ 450.000
"Cambé, Conjunto Habitacional Collor de Melo",2,160m²,3,2,R$ 630.000
"Londrina, Bela Suiça",2,70m²,2,2,R$ 600.000
"Londrina, Aurora",2,75m²,1,2,R$ 599.000
"Londrina, Centro",3,76m²,1,2,R$ 590.000
"Londrina, Parque Jamaica",3,71m²,1,2,R$ 485.000
"Londrina, Shangri-lá",3,106m²,3,1,R$ 460.000
"Londrina, Vila Casoni",3,300m²,3,1,R$ 650.000
"Londrina, Tarobá",5+,192m²,3,3,R$ 420.000
"Londrina, Centro",3,91m²,1,3,R$ 550.000
"Londrina, Terra Bonita",3,73m²,1,1,R$ 430.000
"Londrina, Chácaras Mussahiro",3,110m²,2,2,R$ 570.000
"Londrina, Andrade",3,72m²,1,2,R$ 499.000
"Cambé, Loteamento Morada das Flores",3,85m²,2,2,R$ 630.000
"Cambé, Centro",3,230m²,4,1,R$ 500.000
"Londrina, Conjunto Habitacional José Garcia Molina",3,100m²,2,2,R$ 420.000
"Londrina, Parque Jamaica",2,72m²,2,1,R$ 570.000
"Londrina, Veraliz",3,70m²,1,2,R$ 510.000
"Londrina, Centro",3,66m²,2,2,R$ 530.000
"Londrina, Santa Mônica",3,131m²,2,3,R$ 590.000
"Londrina, Gleba Fazenda Palhano",3,80m²,2,2,R$ 619.000
"Londrina, Gleba Fazenda Palhano",3,80m²,2,2,R$ 619.000
"Arapongas, Residencial Tozzi",3,97m²,2,2,R$ 420.000
"Londrina, Gleba Fazenda Palhano",2,54m²,1,2,R$ 450.000
"Londrina, Jardim América",2,72m²,1,2,R$ 488.000
"Londrina, Vitória",3,118m²,2,3,R$ 490.000
"Londrina, Gleba Fazenda Palhano",3,95m²,2,2,R$ 560.000
"Londrina, Gleba Fazenda Palhano",2,54m²,2,1,R$ 440.000
"Londrina, Gleba Fazenda Palhano",3,80m²,2,2,R$ 619.000
"Londrina, Gleba Fazenda Palhano",3,80m²,2,2,R$ 525.000
"Londrina, Centro",3,90m²,2,2,R$ 435.000
"Londrina, Centro",3,76m²,2,2,R$ 636.000
"Londrina, Vale dos Tucanos",3,75m²,2,2,R$ 570.000
"Londrina, Aurora",2,64m²,1,2,R$ 550.000
"Londrina, Parque Jamaica",3,94m²,2,3,R$ 600.000
"Londrina, Andrade",3,72m²,1,2,R$ 530.000
"Londrina, Centro",2,65m²,1,2,R$ 430.000
"Londrina, Centro",3,90m²,2,3,R$ 600.000
"Londrina, Centro",3,117m²,2,3,R$ 480.000
"Londrina, Parque Jamaica",3,138m²,2,2,R$ 620.000
"Arapongas, Jardim Brasil",3,100m²,2,2,R$ 450.000
"Londrina, São Pedro",3,200m²,3,4,R$ 592.000
"Londrina, São Vicente",3,67m²,1,2,R$ 445.000
"Londrina, Terra Bonita",2,91m²,3,1,R$ 560.000
"Londrina, Industrial",5+,202m²,5+,2,R$ 538.000
"Londrina, Centro",3,122m²,2,4,R$ 650.000
"Londrina, Gleba Simon Frazer",3,110m²,2,3,R$ 640.000
"Londrina, Bela Suiça",2,70m²,1,2,R$ 495.000
"Londrina, Santa Mônica",5+,220m²,4,4,R$ 550.000
"Londrina, Vila Glória",3,150m²,2,1,R$ 450.000
"Londrina, Califórnia",4,225m²,1,2,R$ 590.000
"Londrina, Jerumenha",3,156m²,1,1,R$ 530.000
"Londrina, Heimtal",3,126m²,2,3,R$ 595.000
"Londrina, Centro",1,51m²,1,1,R$ 430.000
"Londrina, Terra Bonita",3,69m²,1,2,R$ 453.000
"Londrina, Portal de Versalhes 2",3,152m²,2,3,R$ 550.000
"Londrina, Andrade",3,72m²,1,2,R$ 530.000
"Londrina, Centro",3,90m²,1,2,R$ 550.000
"Londrina, Nova",3,150m²,3,1,R$ 450.000
"Londrina, Terra Bonita",2,62m²,3,2,R$ 580.000
"Londrina, Residencial José Lázaro Gouvea",3,70m²,1,2,R$ 500.000
"Londrina, Jardim Santa Alice",3,90m²,2,2,R$ 420.000
"Londrina, Centro",3,89m²,2,4,R$ 550.000
"Londrina, Centro",3,64m²,1,2,R$ 405.000
"Londrina, Centro",3,92m²,2,4,R$ 600.000
"Londrina, Centro",3,140m²,1,1,R$ 550.000
"Londrina, Aurora",3,70m²,1,2,R$ 500.000
"Londrina, Gleba Fazenda Palhano",3,77m²,1,2,R$ 530.000
"Apucarana, Jardim Vale do Sol",3,176m²,2,3,R$ 600.000
"Londrina, Jardim Belo Horizonte",3,404m²,4,1,R$ 600.000
"Londrina, Centro",2,64m²,1,2,R$ 515.000
"Londrina, Centro",2,64m²,1,2,R$ 515.000
"Londrina, Centro",2,64m²,1,2,R$ 515.000
"Londrina, Vila Matarazzo",3,97m²,2,2,R$ 518.000
"Londrina, Jardim Itapoá",2,180m²,2,3,R$ 550.000
"Londrina, Centro",3,100m²,1,1,R$ 550.000
"Londrina, Monte Belo",3,102m²,2,2,R$ 650.000
"Londrina, Heimtal",3,126m²,1,2,R$ 585.000
"Londrina, Jardim Higienópolis",3,127m²,1,1,R$ 560.000
"Londrina, Jardim Planalto",3,112m²,4,2,R$ 580.000
"Londrina, Santa Rosa",3,77m²,2,2,R$ 640.000
"Londrina, Vila Siam",2,69m²,1,2,R$ 630.000
"Londrina, Caravelle",3,158m²,2,2,R$ 470.000
"Londrina, Gleba Fazenda Palhano",3,68m²,2,1,R$ 500.000
"Londrina, Maria Lúcia",3,135m²,2,2,R$ 410.000
"Londrina, Califórnia",3,184m²,2,3,R$ 590.000
"Londrina, Petrópolis",3,78m²,1,2,R$ 620.000
"Londrina, Campo Belo",3,180m²,2,4,R$ 585.000
"Londrina, Vila Ipiranga",3,130m²,2,2,R$ 420.000
"Londrina, Centro",3,74m²,1,2,R$ 580.000
"Londrina, Vale dos Tucanos",3,77m²,2,2,R$ 595.000
"Londrina, Andrade",3,72m²,1,2,R$ 555.000
"Londrina, Centro",3,120m²,1,2,R$ 550.000
"Londrina, Gleba Fazenda Palhano",2,74m²,2,1,R$ 650.000
"Londrina, Conjunto Habitacional Violim",3,199m²,4,2,R$ 530.000
"Londrina, Coliseu",3,161m²,2,3,R$ 500.000
"Londrina, Centro",3,90m²,1,2,R$ 550.000
"Londrina, Coliseu",2,98m²,1,2,R$ 580.000
"Londrina, Gleba Fazenda Palhano",2,54m²,1,1,R$ 450.000
"Londrina, Jardim Vale do Cedro",5+,135m²,2,5+,R$ 565.000
"Londrina, Residencial Professora Marieta",3,200m²,3,3,R$ 410.000
"Londrina, Ernani Moura Lima",4,128m²,4,3,R$ 550.000
"Apucarana, Vila São José",2,86m²,1,1,R$ 450.000
"Londrina, Centro",3,74m²,1,2,R$ 560.000
"Londrina, Gleba Fazenda Palhano",2,65m²,2,1,R$ 650.000
"Londrina, Leonor",3,155m²,3,2,R$ 490.000
"Londrina, Centro",3,131m²,1,3,R$ 530.000
"Londrina, Veraliz",3,71m²,1,2,R$ 529.900
"Londrina, Centro",3,67m²,1,2,R$ 529.900
"Londrina, Veraliz",2,57m²,1,2,R$ 424.900
"Londrina, Gleba Fazenda Palhano",2,62m²,1,2,R$ 650.000
"Londrina, Gleba Fazenda Palhano",3,79m²,2,2,R$ 540.000
"Londrina, Centro",3,120m²,1,3,R$ 550.000
"Londrina, Bandeirantes",4,150m²,2,2,R$ 600.000
"Londrina, Vila Rodrigues",4,240m²,3,3,R$ 420.000
"Londrina, Nova",4,240m²,4,3,R$ 575.000
"Cambé, Jardim São Paulo",3,120m²,5+,3,R$ 490.000
"Londrina, Bela Suiça",2,70m²,2,1,R$ 595.000
"Londrina, Jardim Guararapes",3,175m²,2,2,R$ 550.000
"Londrina, Coliseu",3,190m²,5+,3,R$ 600.000
"Londrina, Jardim Roveri",3,200m²,2,1,R$ 450.000
"Londrina, Terra Bonita",3,73m²,1,2,R$ 440.000
"Londrina, Terra Bonita",2,120m²,3,1,R$ 560.000
"Londrina, Gleba Fazenda Palhano",2,74m²,1,2,R$ 590.000
"Londrina, Armindo Guazzi",3,103m²,2,2,R$ 420.000
"Londrina, Eucaliptos",5+,221m²,4,3,R$ 500.000
"Londrina, Gleba Fazenda Palhano",3,93m²,2,1,R$ 635.000
Ibiporã,3,90m²,1,1,R$ 450.000
"Londrina, Centro",3,95m²,2,3,R$ 550.000
"Londrina, Loteamento Chamonix",3,81m²,1,2,R$ 435.000
"Londrina, Gleba Simon Frazer",3,107m²,2,2,R$ 640.000
"Londrina, Terra Bonita",3,70m²,1,2,R$ 475.000
"Londrina, Califórnia",3,326m²,5+,2,R$ 580.000
"Londrina, Residencial José Lázaro Gouvea",3,69m²,1,2,R$ 520.000
"Arapongas, Conjunto Novo Centauro",3,115m²,1,2,R$ 450.000
"Londrina, Residencial Abussafe",2,144m²,2,1,R$ 429.000
"Londrina, Jardim das Américas",3,90m²,2,2,R$ 495.000
"Londrina, Jardim das Américas",3,82m²,2,2,R$ 409.000
"Londrina, Centro",3,74m²,1,2,R$ 580.000
"Londrina, Jardim Lilian",2,82m²,1,2,R$ 420.000
"Londrina, Gleba Fazenda Palhano",2,54m²,1,2,R$ 450.000
"Londrina, Gleba Fazenda Palhano",3,77m²,1,2,R$ 530.000
"Londrina, Gleba Fazenda Palhano",2,70m²,1,2,R$ 630.000
"Londrina, Jardim Itapoá",3,130m²,3,2,R$ 550.000
"Londrina, Cafezal",3,150m²,5+,2,R$ 410.000
"Londrina, Jardim Planalto",3,112m²,2,1,R$ 530.000
"Londrina, Vila Ipiranga",2,60m²,2,1,R$ 480.000
"Londrina, Jardim Alto do Cafezal",4,180m²,2,2,R$ 450.000
"Londrina, Califórnia",2,109m²,2,3,R$ 510.000
"Londrina, Aurora",3,69m²,1,2,R$ 450.000
"Londrina, Centro",2,64m²,1,2,R$ 440.000
"Apucarana, Vila Vitória",3,99m²,1,2,R$ 550.000
"Londrina, Gleba Fazenda Palhano",3,64m²,1,2,R$ 499.000
"Londrina, Centro",3,90m²,1,4,R$ 455.000
"Londrina, Jardim América",3,88m²,2,2,R$ 440.000
"Londrina, Residencial Abussafe",3,83m²,1,2,R$ 435.000
"Londrina, Gleba Fazenda Palhano",2,75m²,1,2,R$ 650.000
"Londrina, Centro",2,75m²,1,2,R$ 580.000
"Londrina, Bela Suiça",3,74m²,1,2,R$ 481.000
"Londrina, Centro",3,107m²,1,3,R$ 480.000
"Londrina, Guanabara Parque Boulevard",2,81m²,1,2,R$ 650.000
"Primeiro de Maio, Ibiaci",3,380m²,5+,3,R$ 430.000
"Londrina, Gleba Fazenda Palhano",2,79m²,2,2,R$ 590.000
"Arapongas, Centro",3,133m²,2,1,R$ 650.000
"Arapongas, Jardim Imperial",3,104m²,2,1,R$ 420.000
"Londrina, Jardim Palermo",3,127m²,1,2,R$ 580.000
"Londrina, Jardim Império do Sol",3,106m²,2,2,R$ 475.000
"Londrina, Vila Goes",4,138m²,1,2,R$ 450.000
"Londrina, Gleba Fazenda Palhano",2,80m²,1,2,R$ 530.000
"Londrina, Gleba Fazenda Palhano",1,48m²,1,1,R$ 435.000
"Londrina, Messiânico",3,130m²,2,2,R$ 630.000
"Londrina, Gleba Fazenda Palhano",1,45m²,1,2,R$ 640.000
"Londrina, Bandeirantes",2,10m²,2,1,R$ 480.000
"Londrina, São Vicente",3,66m²,1,2,R$ 480.000
"Londrina, Residencial Abussafe",2,144m²,5+,1,R$ 429.000
"Londrina, Aquilles Sthengel",4,230m²,2,3,R$ 450.000
"Londrina, Cafezal",3,100m²,2,2,R$ 580.000
"Londrina, Bela Suiça",2,69m²,2,2,R$ 600.000
"Londrina, Aurora",3,71m²,1,2,R$ 405.000
"Londrina, Judith",3,99m²,1,3,R$ 430.000
"Londrina, Petrópolis",3,78m²,2,2,R$ 600.000
"Londrina, Centro",3,133m²,1,3,R$ 450.000
"Londrina, Cafezal",3,99m²,1,1,R$ 450.000
"Londrina, Cafezal",3,99m²,1,1,R$ 450.000
"Londrina, Centro",3,65m²,1,1,R$ 450.000
"Londrina, Jardim Portal de Itamaracá",3,154m²,1,2,R$ 505.000
"Londrina, Jardim São Francisco de Assis",3,250m²,2,1,R$ 450.000
"Cambé, Residencial Maria Flora",3,100m²,2,2,R$ 490.000
"Londrina, Gleba Fazenda Palhano",2,69m²,1,1,R$ 596.000
"Londrina, Aurora",2,56m²,2,1,R$ 450.000
"Londrina, Gleba Fazenda Palhano",3,79m²,2,2,R$ 530.000
"Londrina, Gleba Simon Frazer",3,143m²,2,3,R$ 590.000
"Londrina, Vila Ipiranga",3,70m²,1,2,R$ 580.000
"Londrina, Jardim Graziela",3,84m²,2,2,R$ 450.000
"Londrina, Gleba Fazenda Palhano",2,79m²,2,1,R$ 590.000
"Londrina, Gleba Fazenda Palhano",3,78m²,2,1,R$ 580.000
"Londrina, Centro",2,57m²,1,2,R$ 453.900
"Londrina, Champagnat",3,58m²,2,1,R$ 454.900
"Londrina, Vitória",3,69m²,1,2,R$ 529.900
"Londrina, Centro",3,67m²,1,2,R$ 529.900
"Londrina, Santa Rosa",2,69m²,1,2,R$ 596.000
"Londrina, Gleba Fazenda Palhano",2,70m²,1,2,R$ 630.000
"Londrina, Jardim das Américas",3,84m²,1,2,R$ 450.000
"Londrina, Alpes",4,270m²,4,3,R$ 485.000
"Londrina, Vale dos Tucanos",4,125m²,1,3,R$ 650.000
"Londrina, Gleba Fazenda Palhano",1,45m²,1,2,R$ 555.000
"Londrina, Aurora",3,69m²,1,2,R$ 500.000
"Londrina, Centro",3,112m²,1,3,R$ 600.000
"Londrina, Gleba Fazenda Palhano",3,82m²,2,1,R$ 650.000
"Londrina, Champagnat",3,58m²,2,1,R$ 444.900
"Londrina, Vila Brasil",3,66m²,1,2,R$ 479.900
"Londrina, Aurora",2,55m²,1,2,R$ 428.700
"Londrina, Jardim Alvorada",3,291m²,2,3,R$ 650.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Arapongas, Jardim Morumbi",3,120m²,2,2,R$ 549.000
"Londrina, Alto da Boa Vista",3,90m²,4,2,R$ 460.000
"Londrina, Centro",4,168m²,1,3,R$ 535.000
"Londrina, Ouro Branco",3,35m²,1,1,R$ 450.000
Primeiro de Maio,3,105m²,5+,2,R$ 500.000
"Londrina, Vila Brasil",3,76m²,1,2,R$ 434.000
"Londrina, Kennedy",3,79m²,1,2,R$ 600.000
"Londrina, Monte Belo",3,166m²,4,2,R$ 550.000
"Londrina, Centro",3,75m²,1,2,R$ 600.000
Ibiporã,3,170m²,2,2,R$ 570.000
"Londrina, Champagnat",4,180m²,4,2,R$ 580.000
"Londrina, Jardim Santo Antônio",3,98m²,1,2,R$ 460.000
"Londrina, Santa Rosa",3,77m²,2,2,R$ 640.000
"Londrina, Gleba Fazenda Palhano",3,70m²,2,2,R$ 500.000
"Londrina, Bandeirantes",3,202m²,4,2,R$ 530.000
"Londrina, Centro",3,120m²,2,3,R$ 450.000
"Londrina, Portal de Versalhes 2",4,135m²,2,3,R$ 550.000
"Londrina, Hedy",3,180m²,2,2,R$ 650.000
"Londrina, Terra Bonita",2,60m²,1,1,R$ 464.000
"Londrina, Colúmbia",3,84m²,2,3,R$ 490.000
"Cambé, Jardim São Paulo",3,85m²,2,1,R$ 480.000
"Londrina, Centro",3,67m²,1,2,R$ 519.900
"Londrina, Centro",3,123m²,2,3,R$ 590.000
"Londrina, Vila Brasil",2,55m²,1,2,R$ 419.900
"Londrina, Gleba Fazenda Palhano",2,64m²,1,1,R$ 480.000
"Londrina, Lagoa Dourada",3,97m²,4,2,R$ 550.000
"Londrina, Bandeirantes",3,80m²,2,2,R$ 430.000
"Londrina, Waldemar Hauer",3,99m²,4,2,R$ 460.000
"Londrina, Gleba Fazenda Palhano",3,76m²,1,2,R$ 530.000
"Londrina, Centro",3,67m²,1,3,R$ 480.000
"Londrina, Centro",3,116m²,1,2,R$ 550.000
"Londrina, Centro",3,109m²,1,3,R$ 435.000
"Londrina, Gleba Fazenda Palhano",3,78m²,2,2,R$ 629.000
"Londrina, Veraliz",2,57m²,1,2,R$ 421.900
"Londrina, Jardim Império do Sol",3,160m²,2,2,R$ 515.000
"Londrina, Veraliz",3,71m²,1,2,R$ 520.900
"Londrina, Vitória",3,69m²,1,2,R$ 529.900
"Londrina, Messiânico",4,180m²,3,3,R$ 580.000
"Londrina, Leonor",3,78m²,5+,2,R$ 430.000
"Londrina, Centro",3,108m²,1,3,R$ 480.000
"Londrina, Centro",2,56m²,1,2,R$ 444.900
Ibiporã,3,109m²,2,2,R$ 495.000
"Londrina, Gleba Fazenda Palhano",1,52m²,1,2,R$ 585.000
"Londrina, Gleba Fazenda Palhano",2,68m²,1,2,R$ 519.000
"Londrina, Vila Brasil",3,66m²,1,2,R$ 469.900
"Londrina, Gleba Fazenda Palhano",3,95m²,2,3,R$ 560.000
"Londrina, Alpes",3,140m²,2,2,R$ 420.000
"Londrina, Lindóia",2,354m²,3,1,R$ 550.000
"Londrina, Centro",3,138m²,2,2,R$ 460.000
"Londrina, Cinco Conjuntos",3,227m²,4,2,R$ 600.000
"Londrina, Terra Bonita",3,71m²,2,2,R$ 600.000
"Londrina, Jardim Presidente",3,142m²,2,2,R$ 620.000
"Londrina, Centro",4,237m²,1,4,R$ 650.000
"Londrina, Paulista",3,155m²,2,2,R$ 600.000
"Londrina, Centro",4,155m²,2,3,R$ 500.000
Alvorada do Sul,3,443m²,4,3,R$ 650.000
"Londrina, Centro",3,121m²,1,2,R$ 470.000
"Londrina, Terra Bonita",2,81m²,1,2,R$ 645.000
"Londrina, Terra Bonita",3,71m²,2,2,R$ 600.000
"Londrina, Antares",2,119m²,1,2,R$ 580.000
"Londrina, Alpes",3,307m²,5+,3,R$ 520.000
"Londrina, Vitória",3,100m²,2,2,R$ 520.000
"Londrina, Jardim Prefeito Milton Menezes",3,132m²,1,2,R$ 410.000
"Londrina, Centro",4,141m²,1,3,R$ 430.000
"Londrina, Paulista",3,115m²,2,2,R$ 410.000
"Londrina, Gleba Fazenda Palhano",3,76m²,1,1,R$ 560.000
"Londrina, Jardim dos Estados",2,92m²,2,2,R$ 620.000
"Londrina, Terra Bonita",3,73m²,2,2,R$ 525.000
"Londrina, Vila Siam",3,71m²,1,2,R$ 498.000
"Londrina, Gleba Fazenda Palhano",1,45m²,1,2,R$ 530.000
"Londrina, Vale dos Tucanos",3,75m²,1,1,R$ 420.000
"Londrina, Jardim Novo Sabará",3,320m²,2,1,R$ 450.000
"Londrina, Centro",3,117m²,2,3,R$ 480.000
"Londrina, Centro",2,65m²,1,2,R$ 430.000
"Londrina, Jardim Morumbi",2,50m²,1,1,R$ 439.000
"Londrina, Centro",2,75m²,1,1,R$ 600.000
"Londrina, Gleba Fazenda Palhano",3,66m²,2,2,R$ 600.000
"Londrina, Bandeirantes",2,160m²,2,2,R$ 600.000
"Londrina, São Pedro",3,108m²,2,2,R$ 430.000
"Londrina, Aurora",3,69m²,1,2,R$ 450.000
Ibiporã,3,290m²,3,3,R$ 420.000
"Londrina, Colúmbia",3,84m²,1,3,R$ 480.000
"Londrina, Colúmbia",3,84m²,1,3,R$ 480.000
"Londrina, Residencial Loris Sahyun",3,147m²,2,3,R$ 550.000
